company_id,company,year,barriers
001,ArcelorMittal,2021,Economic developments
001,ArcelorMittal,2021,Uncertainties over the pace of transition to low-emission technologies
001,ArcelorMittal,2021,Political and environmental actions that will be taken to meet the carbon reduction goals
001,ArcelorMittal,2021,Regulatory changes
001,ArcelorMittal,2021,Emissions activity arising from climate-related matters
001,ArcelorMittal,2021,Ineffectiveness of the CBAM proposal against carbon leakage
001,ArcelorMittal,2021,Insufficiency of provisions to address circumvention risks
001,ArcelorMittal,2021,Uncertainty in the timing or adoption of the CBAM proposal
001,ArcelorMittal,2021,Uncertainty in the implementation of the CBAM proposal
001,ArcelorMittal,2021,High cost of carbon
001,ArcelorMittal,2021,High cost of decarbonization technologies
001,ArcelorMittal,2021,High cost of emissions allowances
001,ArcelorMittal,2021,Shortage in free allocation of CO2 emissions allowances
001,ArcelorMittal,2021,"Fluctuations in energy, natural gas, and industrial gas costs"
001,ArcelorMittal,2021,Disruption in the transmission of energy
001,ArcelorMittal,2021,Inadequate energy transmission infrastructure
001,ArcelorMittal,2021,Termination of energy supply contracts
001,ArcelorMittal,2021,Lack of governmental and societal support for decarbonization
001,ArcelorMittal,2021,Changes in government and policy
001,ArcelorMittal,2021,Uncertainty in the cost of decarbonization
001,ArcelorMittal,2021,Uncertainty in the timing of the implementation of changes
001,ArcelorMittal,2021,Uncertainty in the effectiveness of decarbonization technologies
001,ArcelorMittal,2021,Uncertainty in the maturity and efficiency of decarbonization technologies
001,ArcelorMittal,2021,Uncertainty in the level of public funding for decarbonization
001,ArcelorMittal,2021,Uncertainty in the level of support from host countries
001,ArcelorMittal,2021,Uncertainty in the level of compensation for higher costs
001,ArcelorMittal,2021,Uncertainty in maintaining a fair and competitive landscape
001,ArcelorMittal,2022,"The risk of future developments affecting assumptions on costs, government and societal support for carbon emissions reduction, and technology advancement."
001,ArcelorMittal,2022,"A lack of governmental and societal support could make ArcelorMittal's targets more costly, more difficult or even impossible to achieve."
001,ArcelorMittal,2022,"The predictability of the regulatory environment and business environment needs to evolve, especially for hard-to-abate sectors."
001,ArcelorMittal,2022,The Company's expectation that public funding covers 50% of the total cost of decarbonization may not be achieved.
001,ArcelorMittal,2022,The financial impact of incurring significant additional costs to acquire emissions allowances due to a shortage in free allocation.
001,ArcelorMittal,2022,The risk of frameworks and regulations being adopted that are ill-adapted to ArcelorMittal's operations.
001,ArcelorMittal,2022,The risk of the European Union's ETS and CBAM not being effective in avoiding competitive distortions.
001,ArcelorMittal,2022,The risk of the market outsourcing steel production to regions with less stringent carbon policies.
001,ArcelorMittal,2022,The risk of the Inflation Reduction Act in the United States not being effective in accelerating investment in low-carbon steel-making.
001,ArcelorMittal,2022,The risk of the EU net Zero Industry Act not being effective in aligning with a net-zero economy.
001,ArcelorMittal,2022,The risk of the regulatory environment not evolving to support the transition to net-zero.
001,ArcelorMittal,2023,"Decrease of steel demand compared to business as usual, due to increased material efficiency and product lifetimes, and increased circularity."
001,ArcelorMittal,2023,"Restrictions on clean energy scalability, which can have significant impacts on our decarbonisation costs in some regions."
001,ArcelorMittal,2023,Climate and industrial policies between regions not being aligned may lead to carbon leakage.
001,ArcelorMittal,2023,If the Company is unable to make the necessary investments to decarbonize and reach its 2030 decarbonization targets due to the design of governmental policy in Europe or other jurisdictions where it operates.
001,ArcelorMittal,2023,"Failure to achieve the level of innovation that is necessary to keep us at the forefront of our industry, due to ongoing rapid changes in technologies and legislations."
001,ArcelorMittal,2023,Competition from other materials and alternative steel-based technologies could reduce market prices and demand for steel products and thereby reduce ArcelorMittal’s cash flows and profitability.
001,ArcelorMittal,2023,"Strikes affecting operations at various plants, particularly in Mexico, South Africa, France, Spain and Canada, relating to various causes, often in connection with labor contract renewal negotiations or claims for salary increases because of rising inflation."
001,ArcelorMittal,2023,"Decommissioning costs: Over the next ten years, the retirement of certain above-mentioned assets in the context of the transition to low-carbon steelmaking infrastructures may lead to certain decommissioning costs."
001,ArcelorMittal,2023,"A lack of governmental and societal support could make the Company’s targets more costly, more difficult or even impossible to achieve."
001,ArcelorMittal,2023,"A fair competitive landscape that accounts for the global nature of the steel market, ensuring domestic production and imports are subject to equivalent GHG reduction regulations and incentives, such as a fairly and internationally applied Emissions Trading Scheme (ETS) is not guaranteed."
001,ArcelorMittal,2023,Financial support to innovate and make long-term investments and neutralize the higher operating costs of low and zero carbon-emissions steelmaking is not guaranteed.
001,ArcelorMittal,2023,Access to sufficient clean energies at affordable price levels is not guaranteed.
001,ArcelorMittal,2023,Incentives to encourage the consumption of low- and zero-carbon emissions steel over higher carbon emissions steel are not guaranteed.
001,ArcelorMittal,2023,"High gas prices have previously limited the adoption of DRI-EAF operations, and this could be a barrier to transitioning to natural-gas based DRI-EAF and eventually green hydrogen technology solutions."
001,ArcelorMittal,2023,"The effectiveness of the CBAM proposal against carbon leakage is untested, the provisions to address circumvention risks, including resource shuffling and cost absorption, seem insufficient, and no solution for exports has been yet considered."
001,ArcelorMittal,2024,Uncertainties over the pace of transition to low-emission technologies.
001,ArcelorMittal,2024,Political and environmental actions that will be taken to meet the carbon reduction goals.
001,ArcelorMittal,2024,Regulatory changes and emissions activity arising from climate-related matters.
001,ArcelorMittal,2024,Lack of governmental and societal support for decarbonization.
001,ArcelorMittal,2024,Design of governmental policy in Europe or other jurisdictions that may hinder decarbonization efforts.
001,ArcelorMittal,2024,Insufficient amount of CO2 emission allowances to satisfy technically achievable operating conditions.
001,ArcelorMittal,2024,Significant increases in prices for emissions allowances.
001,ArcelorMittal,2024,Ineffectiveness of the Carbon Border Adjustment Mechanism (CBAM) in addressing circumvention risks.
001,ArcelorMittal,2024,"Insufficient provisions to address circumvention risks, including resource shuffling and cost absorption."
001,ArcelorMittal,2024,No solution for exports under the CBAM.
001,ArcelorMittal,2024,Uncertainty over the effectiveness of environmental regulations in various jurisdictions.
001,ArcelorMittal,2024,"Negative effect of environmental regulations on ArcelorMittal's production levels, income, and cash flows."
001,ArcelorMittal,2024,Higher costs and lower sales due to environmental regulations affecting suppliers and customers.
001,ArcelorMittal,2024,"Fluctuations in electricity, natural gas, and industrial gas prices."
001,ArcelorMittal,2024,Supply disruptions and curtailments of energy supplies.
001,ArcelorMittal,2024,Geopolitical conflicts and destructions of gas pipelines affecting energy supplies.
001,ArcelorMittal,2024,Collapse in demand due to supply issues or otherwise.
001,ArcelorMittal,2024,Uncertainty over the costs of green hydrogen and its evolution over time.
001,ArcelorMittal,2024,Uncertainty over the construction of DRI and EAF facilities.
001,ArcelorMittal,2024,Uncertainty over the development of CCUS infrastructure.
001,ArcelorMittal,2024,Uncertainty over the timing of the introduction of GHG reduction requirements and supportive policies in applicable jurisdictions.
001,ArcelorMittal,2024,"Need for further support from host countries, particularly the European Union and its Member States, to maintain a fair and competitive landscape."
001,ArcelorMittal,2024,"Concerns over ""carbon leakage"" and the need for compensation for higher costs."
001,ArcelorMittal,2025,Strategic tension between capital return policy and long-term allocation of capital for decarbonisation.
001,ArcelorMittal,2025,Inability to report Scope 3 emissions associated with raw material extraction and joint ventures.
001,ArcelorMittal,2025,Delay in releasing the Climate Action Report 3.
001,ArcelorMittal,2025,Uncertainty regarding competitors' ability to achieve 1.5°C pathway targets.
001,ArcelorMittal,2025,High prices of green hydrogen.
001,ArcelorMittal,2025,Difficulty in achieving originally stated goal of the Sestao plant.
001,ArcelorMittal,2025,Limited enabling conditions for producing low-carbon emissions steel.
