company_id,company,year,barriers
008,Voestalpine,2018,Complexity of managing the carbon footprint of business travel and transportation.
008,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes.
008,Voestalpine,2018,High costs of carbon capture and storage technologies.
008,Voestalpine,2018,Limited availability of low-carbon materials for construction and manufacturing.
008,Voestalpine,2018,Complexity of managing the carbon footprint of product lifecycle.
008,Voestalpine,2018,Limited availability of low-carbon energy storage solutions.
008,Voestalpine,2018,High costs of low-carbon energy production in certain regions.
008,Voestalpine,2018,Limited public awareness and education on the importance of decarbonization.
008,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and logistics.
008,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes.
008,Voestalpine,2018,High costs of low-carbon technologies for small and medium-sized enterprises.
008,Voestalpine,2018,Limited availability of low-carbon financing options for businesses.
008,Voestalpine,2018,Complexity of managing the carbon footprint of data centers and IT infrastructure.
008,Voestalpine,2018,Limited availability of low-carbon materials for packaging and consumer goods.
008,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities.
008,Voestalpine,2018,Limited public acceptance of low-carbon technologies and infrastructure in certain regions.
008,Voestalpine,2018,Complexity of managing the carbon footprint of agriculture and land use.
008,Voestalpine,2018,Limited availability of low-carbon fuels for aviation and maritime transportation.
008,Voestalpine,2018,High costs of low-carbon technologies for heavy industry and manufacturing.
008,Voestalpine,2018,Limited availability of low-carbon energy sources for off-grid communities.
008,Voestalpine,2018,Complexity of managing the carbon footprint of waste management and recycling.
008,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes in developing countries.
008,Voestalpine,2018,High costs of low-carbon technologies for small-scale industries and entrepreneurs.
008,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies.
008,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and commerce.
008,Voestalpine,2018,Limited availability of low-carbon materials for construction and building materials.
008,Voestalpine,2018,High costs of low-carbon technologies for certain industrial processes in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon energy storage solutions for off-grid communities.
008,Voestalpine,2018,Complexity of managing the carbon footprint of product design and development.
008,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes in certain regions.
008,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities in developing countries.
008,Voestalpine,2018,Limited public acceptance of low-carbon technologies and infrastructure in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of global value chains.
008,Voestalpine,2018,Limited availability of low-carbon materials for packaging and consumer goods in emerging markets.
008,Voestalpine,2018,High costs of low-carbon technologies for small and medium-sized enterprises in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon financing options for businesses in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of data centers and IT infrastructure in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon materials for construction and building materials in emerging markets.
008,Voestalpine,2018,High costs of low-carbon technologies for heavy industry and manufacturing in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon energy sources for off-grid communities in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of waste management and recycling in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes in emerging markets.
008,Voestalpine,2018,High costs of low-carbon technologies for small-scale industries and entrepreneurs in emerging markets.
008,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and commerce in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon energy storage solutions for off-grid communities in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of product design and development in emerging markets.
008,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes in emerging markets.
008,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities in emerging markets.
008,Voestalpine,2018,Complexity of managing the carbon footprint of global value chains in emerging markets.
008,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies in
008,Voestalpine,2019,Lack of access to low-carbon technologies and infrastructure.
008,Voestalpine,2019,High upfront costs of transitioning to low-carbon technologies.
008,Voestalpine,2019,Limited availability of low-carbon materials and feedstocks.
008,Voestalpine,2019,Complexity of integrating low-carbon technologies into existing production processes.
008,Voestalpine,2019,Limited availability of skilled workforce with expertise in low-carbon technologies.
008,Voestalpine,2019,High energy intensity of steel production.
008,Voestalpine,2019,Limited availability of renewable energy sources in certain regions.
008,Voestalpine,2019,High costs of carbon capture and storage technologies.
008,Voestalpine,2019,Limited availability of low-carbon transportation options.
008,Voestalpine,2019,Complexity of managing supply chain emissions.
008,Voestalpine,2019,Limited availability of low-carbon materials for certain applications.
008,Voestalpine,2019,High costs of recycling and reusing materials.
008,Voestalpine,2019,Limited availability of low-carbon fuels for industrial processes.
008,Voestalpine,2019,Complexity of managing indirect emissions from Scope 3 sources.
008,Voestalpine,2019,Limited availability of low-carbon technologies for certain industrial processes.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in existing infrastructure.
008,Voestalpine,2019,Limited availability of low-carbon materials for construction and infrastructure projects.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes.
008,Voestalpine,2019,Limited availability of low-carbon technologies for transportation and logistics.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for packaging and consumer goods.
008,Voestalpine,2019,Complexity of managing emissions from supply chain partners.
008,Voestalpine,2019,Limited availability of low-carbon technologies for data centers and IT infrastructure.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in remote or hard-to-reach areas.
008,Voestalpine,2019,Limited availability of low-carbon materials for textiles and apparel.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in small and medium-sized enterprises.
008,Voestalpine,2019,Limited availability of low-carbon materials for building insulation and construction.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in developing countries.
008,Voestalpine,2019,Limited availability of low-carbon technologies for waste management and recycling.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity.
008,Voestalpine,2019,Limited availability of low-carbon materials for automotive and aerospace industries.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains.
008,Voestalpine,2019,Limited availability of low-carbon technologies for oil and gas production.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high capital intensity.
008,Voestalpine,2019,Limited availability of low-carbon materials for chemical and petrochemical industries.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high energy consumption.
008,Voestalpine,2019,Limited availability of low-carbon technologies for cement and concrete production.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity.
008,Voestalpine,2019,Limited availability of low-carbon materials for glass and ceramics production.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes.
008,Voestalpine,2019,Limited availability of low-carbon technologies for aluminum and steel production.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy consumption and emissions.
008,Voestalpine,2019,Limited availability of low-carbon materials for paper and pulp production.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high capital intensity and energy consumption.
008,Voestalpine,2019,Limited availability of low-carbon technologies for mining and quarrying.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity and energy consumption.
008,Voestalpine,2019,Limited availability of low-carbon materials for construction and infrastructure projects in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains and high energy consumption.
008,Voestalpine,2019,Limited availability of low-carbon technologies for industrial processes in developing countries.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity and emissions.
008,Voestalpine,2019,Limited availability of low-carbon materials for textiles and apparel in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry in developing countries.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in small and medium-sized enterprises in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for building insulation and construction in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes and high energy consumption.
008,Voestalpine,2019,Limited availability of low-carbon technologies for waste management and recycling in emerging markets.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity and emissions in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for automotive and aerospace industries in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high capital intensity and energy consumption in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for oil and gas production in emerging markets.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity and energy consumption in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for chemical and petrochemical industries in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high energy consumption and emissions in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for cement and concrete production in emerging markets.
008,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy consumption and emissions in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for glass and ceramics production in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for aluminum and steel production in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon materials for paper and pulp production in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for mining and quarrying in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains and high energy consumption in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for industrial processes in emerging markets.
008,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry in emerging markets.
008,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes and high energy consumption in emerging markets.
008,Voestalpine,2019,High costs of implementing
008,Voestalpine,2020,High costs of low-carbon technologies
008,Voestalpine,2020,Limited availability of low-carbon technologies
008,Voestalpine,2020,Complexity of carbon pricing mechanisms
008,Voestalpine,2020,Uncertainty around future climate policies
008,Voestalpine,2020,Limited availability of low-carbon raw materials
008,Voestalpine,2020,High costs of carbon capture and storage
008,Voestalpine,2020,Limited availability of low-carbon energy sources
008,Voestalpine,2020,Complexity of supply chain emissions management
008,Voestalpine,2020,Limited availability of low-carbon transportation options
008,Voestalpine,2020,High costs of electrification of industrial processes
008,Voestalpine,2020,Complexity of hydrogen production and storage
008,Voestalpine,2020,Limited availability of low-carbon steel production technologies
008,Voestalpine,2020,High costs of carbon offsetting
008,Voestalpine,2020,Complexity of carbon footprint calculation and reporting
008,Voestalpine,2020,Limited availability of low-carbon construction materials
008,Voestalpine,2020,High costs of energy storage technologies
008,Voestalpine,2020,Complexity of grid integration of renewable energy sources
008,Voestalpine,2020,Limited availability of low-carbon industrial processes
008,Voestalpine,2020,High costs of carbon capture and utilization
008,Voestalpine,2020,Complexity of climate change adaptation and resilience
008,Voestalpine,2020,Limited availability of low-carbon transportation infrastructure
008,Voestalpine,2020,High costs of green financing
008,Voestalpine,2020,Complexity of climate change mitigation and adaptation finance
008,Voestalpine,2020,Limited availability of low-carbon industrial technologies
008,Voestalpine,2020,High costs of climate change research and development
008,Voestalpine,2020,Complexity of climate change policy and regulation
008,Voestalpine,2020,Limited availability of low-carbon energy storage technologies
008,Voestalpine,2020,High costs of climate change awareness and education
008,Voestalpine,2020,Complexity of climate change communication and engagement
008,Voestalpine,2020,Limited availability of low-carbon industrial processes and technologies
008,Voestalpine,2020,High costs of climate change risk management and insurance
008,Voestalpine,2020,Complexity of climate change scenario planning and analysis
008,Voestalpine,2020,Limited availability of low-carbon transportation systems
008,Voestalpine,2020,High costs of climate change technology deployment and scaling
008,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks
008,Voestalpine,2020,Limited availability of low-carbon industrial production technologies
008,Voestalpine,2020,High costs of climate change research and development funding
008,Voestalpine,2020,Complexity of climate change data collection and analysis
008,Voestalpine,2020,Limited availability of low-carbon industrial processes and equipment
008,Voestalpine,2020,High costs of climate change awareness and education programs
008,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement
008,Voestalpine,2020,Limited availability of low-carbon industrial production methods
008,Voestalpine,2020,High costs of climate change risk management and insurance products
008,Voestalpine,2020,Complexity of climate change scenario planning and analysis tools
008,Voestalpine,2020,Limited availability of low-carbon industrial production technologies and equipment
008,Voestalpine,2020,High costs of climate change technology deployment and scaling up
008,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development
008,Voestalpine,2020,Limited availability of low-carbon industrial production methods and equipment
008,Voestalpine,2020,High costs of climate change research and development funding and resources
008,Voestalpine,2020,Complexity of climate change data collection and analysis methods
008,Voestalpine,2020,Limited availability of low-carbon industrial production technologies and methods
008,Voestalpine,2020,High costs of climate change awareness and education programs and resources
008,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement strategies
008,Voestalpine,2020,Limited availability of low-carbon industrial production equipment and technologies
008,Voestalpine,2020,High costs of climate change risk management and insurance products and services
008,Voestalpine,2020,Complexity of climate change scenario planning and analysis tools and methods
008,Voestalpine,2020,High costs of climate change technology deployment and scaling up efforts
008,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development and implementation
008,Voestalpine,2020,Complexity of climate change data collection and analysis methods and tools
008,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement strategies and methods
008,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development and
008,Voestalpine,2021,Process-related emissions cannot be completely avoided due to chemical-physical specificities of existing manufacturing processes.
008,Voestalpine,2022,High production costs associated with low-carbon technologies
008,Voestalpine,2022,Limited availability and high costs of low-carbon raw materials
008,Voestalpine,2022,Complexity of integrating low-carbon technologies into existing production processes
008,Voestalpine,2022,Limited scalability of low-carbon technologies
008,Voestalpine,2022,High energy consumption in steel production
008,Voestalpine,2022,Limited availability of low-carbon energy sources
008,Voestalpine,2022,High costs of carbon capture and storage
008,Voestalpine,2022,Complexity of implementing carbon pricing mechanisms
008,Voestalpine,2022,Limited public acceptance of low-carbon technologies
008,Voestalpine,2022,High costs of recycling and reusing steel products
008,Voestalpine,2022,Complexity of designing and implementing circular economy business models
008,Voestalpine,2022,Limited availability of low-carbon steel products
008,Voestalpine,2022,High costs of developing and implementing new low-carbon technologies
008,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing supply chains
008,Voestalpine,2022,Limited availability of low-carbon transportation options
008,Voestalpine,2022,High costs of implementing low-carbon logistics and supply chain management systems
008,Voestalpine,2022,Complexity of designing and implementing low-carbon product design and development processes
008,Voestalpine,2022,Limited availability of low-carbon materials and products
008,Voestalpine,2022,High costs of implementing low-carbon manufacturing processes
008,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing production systems
008,Voestalpine,2022,Limited availability of low-carbon energy storage solutions
008,Voestalpine,2022,High costs of implementing low-carbon energy management systems
008,Voestalpine,2022,Complexity of designing and implementing low-carbon energy efficiency measures
008,Voestalpine,2022,Limited availability of low-carbon steel production technologies
008,Voestalpine,2022,High costs of implementing low-carbon steel production processes
008,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing steel production systems
008,Voestalpine,2022,Limited availability of low-carbon steel products and materials
008,Voestalpine,2022,High costs of developing and implementing new low-carbon steel production technologies
008,Voestalpine,2022,Complexity of designing and implementing low-carbon steel production processes
008,Voestalpine,2022,Limited availability of low-carbon steel recycling and reusing technologies
008,Voestalpine,2022,High costs of implementing low-carbon steel recycling and reusing processes
008,Voestalpine,2022,Complexity of integrating low-carbon steel recycling and reusing technologies with existing steel production systems
008,Voestalpine,2022,Limited availability of low-carbon steel product design and development processes
008,Voestalpine,2022,High costs of implementing low-carbon steel product design and development processes
008,Voestalpine,2022,Complexity of designing and implementing low-carbon steel product design and development processes
008,Voestalpine,2022,Limited availability of low-carbon steel manufacturing processes
008,Voestalpine,2022,High costs of implementing low-carbon steel manufacturing processes
008,Voestalpine,2022,Complexity of integrating low-carbon steel manufacturing processes with existing steel production systems
008,Voestalpine,2022,High costs of implementing low-carbon steel production technologies
008,Voestalpine,2022,Complexity of designing and implementing low-carbon steel production technologies
008,Voestalpine,2022,High costs of implementing low-carbon steel recycling and reusing technologies
008,Voestalpine,2023,High costs associated with the transition to low-carbon technologies
008,Voestalpine,2023,Complexity of integrating new low-carbon technologies into existing production processes
008,Voestalpine,2023,Limited availability and high costs of low-carbon raw materials
008,Voestalpine,2023,Technical challenges in reducing emissions from certain industrial processes
008,Voestalpine,2023,Uncertainty and volatility of carbon pricing mechanisms
008,Voestalpine,2023,Limited availability of low-carbon energy sources in certain regions
008,Voestalpine,2023,High upfront investment costs for decarbonization projects
008,Voestalpine,2023,Complexity of measuring and reporting emissions from complex supply chains
008,Voestalpine,2023,Limited availability of skilled workers with expertise in low-carbon technologies
008,Voestalpine,2023,Regulatory uncertainty and conflicting policies that hinder decarbonization efforts
008,Voestalpine,2023,Limited availability of low-carbon transportation options for goods and services
008,Voestalpine,2023,High costs associated with carbon capture and storage technologies
008,Voestalpine,2023,Limited availability of low-carbon fuels for industrial processes
008,Voestalpine,2023,Complexity of integrating renewable energy sources into existing energy systems
008,Voestalpine,2023,High costs associated with energy storage technologies
008,Voestalpine,2023,Limited availability of low-carbon materials for construction and infrastructure projects
008,Voestalpine,2023,Complexity of reducing emissions from industrial processes that are difficult to decarbonize
008,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes
008,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that are energy-intensive
008,Voestalpine,2023,Complexity of reducing emissions from industrial processes that have complex supply chains
008,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are capital-intensive
008,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have long lifetimes
008,Voestalpine,2023,Complexity of reducing emissions from industrial processes that have complex interactions with other systems
008,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly customized
008,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have high energy requirements
008,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly specialized
008,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have high material requirements
008,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly complex
008,Voestalpine,2023,Limited availability of low-carbon technologies for
008,Voestalpine,2024,High costs associated with new technologies in steel production
008,Voestalpine,2024,Complexity of implementing new technologies in steel production
008,Voestalpine,2024,Limited availability of new technologies in steel production
008,Voestalpine,2024,High upfront investment costs for decarbonisation
008,Voestalpine,2024,Complexity of integrating new technologies into existing production processes
008,Voestalpine,2024,Limited scalability of new technologies in steel production
008,Voestalpine,2024,High costs associated with sustainable products and services
008,Voestalpine,2024,Complexity of implementing sustainable products and services
008,Voestalpine,2024,Limited availability of sustainable products and services
008,Voestalpine,2024,High upfront investment costs for sustainable products and services
008,Voestalpine,2024,Complexity of integrating sustainable products and services into existing supply chains
008,Voestalpine,2024,Limited scalability of sustainable products and services
008,Voestalpine,2024,High costs associated with research and development for decarbonisation
008,Voestalpine,2024,Complexity of implementing research and development for decarbonisation
008,Voestalpine,2024,Limited availability of research and development for decarbonisation
008,Voestalpine,2024,High upfront investment costs for research and development for decarbonisation
008,Voestalpine,2024,Complexity of integrating research and development for decarbonisation into existing production processes
008,Voestalpine,2024,Limited scalability of research and development for decarbonisation
008,Voestalpine,2024,Complexity of implementing new technologies in the supply chain
008,Voestalpine,2024,Limited availability of new technologies in the supply chain
008,Voestalpine,2024,High upfront investment costs for new technologies in the supply chain
008,Voestalpine,2024,Complexity of integrating new technologies into existing supply chains
008,Voestalpine,2024,Limited scalability of new technologies in the supply chain
008,Voestalpine,2024,Complexity of implementing sustainable supply chain practices
008,Voestalpine,2024,Limited availability of sustainable supply chain practices
008,Voestalpine,2024,High upfront investment costs for sustainable supply chain practices
008,Voestalpine,2024,Complexity of integrating sustainable supply chain practices into existing supply chains
008,Voestalpine,2024,Limited scalability of sustainable supply chain practices
008,Voestalpine,2024,Complexity of implementing climate and environmental protection measures
008,Voestalpine,2024,Limited availability of climate and environmental protection measures
008,Voestalpine,2024,High upfront investment costs for climate and environmental protection measures
008,Voestalpine,2024,Complexity of integrating climate and environmental protection measures into existing production processes
008,Voestalpine,2024,Limited scalability of climate and environmental protection measures
008,Voestalpine,2024,Complexity of implementing net-zero targets
008,Voestalpine,2024,Limited availability of net-zero targets
008,Voestalpine,2024,High upfront investment costs for net-zero targets
008,Voestalpine,2024,Complexity of integrating net-zero targets into existing production processes
008,Voestalpine,2024,Limited scalability of net-zero targets
008,Voestalpine,2024,Complexity of implementing fossil fuel transition
008,Voestalpine,2024,Limited availability of fossil fuel transition options
008,Voestalpine,2024,High upfront investment costs for fossil fuel transition
008,Voestalpine,2024,Complexity of integrating fossil fuel transition into existing production processes
008,Voestalpine,2024,Limited scalability of fossil fuel transition
