company_id,company,year,motivators
008,Voestalpine,2021,Commitment to low carbon production
008,Voestalpine,2021,Long-term de-carbonisation of the economic system
008,Voestalpine,2021,Extensive research and development of new technologies
008,Voestalpine,2021,Sector-wide cooperations and projects
008,Voestalpine,2021,Open and constructive dialogue with stakeholders
008,Voestalpine,2021,Political decision makers
008,Voestalpine,2021,Stakeholders' representatives
008,Voestalpine,2021,Civil society
008,Voestalpine,2021,Science and environmental protection organisations
008,Voestalpine,2022,Net-zero targets
008,Voestalpine,2022,Fossil fuel transition
008,Voestalpine,2022,Climate and environmental protection
008,Voestalpine,2022,Step plan for climate-neutral steel production
008,Voestalpine,2022,Optimisation of production processes
008,Voestalpine,2022,Sustainable Development Goals
008,Voestalpine,2022,Employee participation
008,Voestalpine,2022,Health and safety management systems
008,Voestalpine,2022,Environmental safety organisations
008,Voestalpine,2022,Environmental emissions
008,Voestalpine,2022,Compliance and corporate governance
008,Voestalpine,2022,Stakeholder management
008,Voestalpine,2022,ResponsibleSteel
008,Voestalpine,2022,UN Global Compact – The 10 Principles
008,Voestalpine,2022,Sustainable products and services
008,Voestalpine,2022,Research and development
008,Voestalpine,2022,Employee Structure
008,Voestalpine,2022,Employee Attractiveness as an Employer
008,Voestalpine,2022,Employee Survey
008,Voestalpine,2022,Employee Branding
008,Voestalpine,2022,Employee Interview
008,Voestalpine,2022,Employee Protection during the Corona Pandemic
008,Voestalpine,2023,Pressure from customers to reduce carbon footprint
008,Voestalpine,2023,Commitment to achieve net-zero targets by 2050
008,Voestalpine,2023,Opportunity to reduce costs through energy efficiency measures
008,Voestalpine,2023,Incentive to invest in renewable energy sources
008,Voestalpine,2023,Driver to transition away from fossil fuels
008,Voestalpine,2023,Pressure from investors to meet decarbonisation goals
008,Voestalpine,2023,Commitment to reduce Scope 1 emissions
008,Voestalpine,2023,Opportunity to improve brand reputation through sustainability efforts
008,Voestalpine,2023,Incentive to develop low-carbon products and services
008,Voestalpine,2023,Driver to comply with regulatory requirements for GHG emissions reduction
008,Voestalpine,2023,Pressure from governments to meet climate targets
008,Voestalpine,2023,Commitment to achieve carbon neutrality in operations
008,Voestalpine,2023,Opportunity to access new markets and customers through sustainability offerings
008,Voestalpine,2023,Incentive to reduce greenhouse gas emissions from supply chain
008,Voestalpine,2023,Driver to develop and implement circular economy practices
008,Voestalpine,2023,Pressure from stakeholders to disclose climate-related risks and opportunities
008,Voestalpine,2023,Commitment to reduce emissions from business travel and transportation
008,Voestalpine,2023,Opportunity to improve energy efficiency in operations
008,Voestalpine,2023,Incentive to invest in carbon capture and storage technologies
008,Voestalpine,2023,Driver to reduce emissions from product use and end-of-life
008,Voestalpine,2023,Pressure from industry peers to meet decarbonisation standards
008,Voestalpine,2023,Commitment to achieve science-based targets for GHG emissions reduction
008,Voestalpine,2023,Opportunity to develop and commercialize low-carbon technologies
008,Voestalpine,2023,Incentive to reduce emissions from indirect land use change
008,Voestalpine,2023,Driver to improve supply chain resilience through sustainability practices
008,Voestalpine,2023,Pressure from consumers to choose sustainable products and services
008,Voestalpine,2023,Commitment to reduce emissions from waste management and disposal
008,Voestalpine,2023,Opportunity to access new revenue streams through sustainability offerings
008,Voestalpine,2023,Incentive to develop and implement sustainable procurement practices
008,Voestalpine,2023,Driver to reduce emissions from business operations and supply chain
008,Voestalpine,2023,Pressure from regulatory bodies to meet climate-related reporting requirements
008,Voestalpine,2023,Commitment to achieve carbon neutrality in supply chain operations
008,Voestalpine,2023,Opportunity to improve employee engagement and retention through sustainability efforts
008,Voestalpine,2023,Incentive to reduce emissions from product packaging and transportation
008,Voestalpine,2023,Driver to develop and implement sustainable land use practices
008,Voestalpine,2023,Pressure from investors to meet climate-related performance targets
008,Voestalpine,2023,Commitment to reduce emissions from business travel and commuting
008,Voestalpine,2023,Opportunity to improve supply chain transparency and accountability through sustainability practices
008,Voestalpine,2023,Incentive to invest in energy storage and grid modernization technologies
008,Voestalpine,2023,Driver to reduce emissions from product use and disposal
008,Voestalpine,2023,Pressure from governments to meet climate-related policy targets
008,Voestalpine,2023,Commitment to achieve net-zero emissions from operations and supply chain
008,Voestalpine,2023,Opportunity to develop and commercialize low-carbon products and services
008,Voestalpine,2023,Incentive to reduce emissions from indirect emissions from energy consumption
008,Voestalpine,2023,Driver to improve supply chain resilience and adaptability through sustainability practices
008,Voestalpine,2023,Pressure from industry associations to meet decarbonisation standards
008,Voestalpine,2023,Incentive to develop and implement sustainable water management practices
008,Voestalpine,2024,Climate and Environmental Protection
008,Voestalpine,2024,Sustainability in the Supply Chain
008,Voestalpine,2024,Research and Development
008,Voestalpine,2024,Sustainable Products and Services
008,Voestalpine,2024,Employees: Inside
008,Voestalpine,2024,Health & safety
008,Voestalpine,2024,New technologies in steel production
008,Voestalpine,2024,R&e focus Sustainability
008,Voestalpine,2024,Sustainable products
008,Voestalpine,2024,ResponsibleSteel
008,Voestalpine,2024,UN Global Compact – The 10 Principles
008,Voestalpine,2024,Sustainable Development Goals
