company,company_id,year,is_translated,total_chunks,climate_chunks,climate_pct,netzero_chunks,netzero_pct,specificity_w,commitment_w,talk_score,talk_score_delta,opportunity_pct,risk_pct,neutral_pct,sent_v1,sent_v2
Outokumpu,003,2024,False,425,290,68.23529411764706,34,11.724137931034482,0.7679418841875709,0.9124527019997053,80.86284227102047,1.4675479072984814,9.806837853380241,23.503869591559994,66.68929255505977,-13.697031738179753,52.99226081688002
Salzgitter,004,2013,False,222,52,23.423423423423422,2,3.8461538461538463,0.7351342481872858,0.9011890400084227,70.13761621251302,,35.65444315683162,27.210868939453125,37.13468790371526,8.443574217378494,45.57826212109376
Salzgitter,004,2014,False,244,56,22.950819672131146,0,0.0,0.7351696408251887,0.9159374115343858,70.63444602880922,0.4968298162961986,40.101410787614945,27.016888577641595,32.88170063474346,13.08452220997335,45.96622284471681
Salzgitter,004,2015,False,242,69,28.512396694214875,0,0.0,0.7244822628990155,0.8903901635562749,70.2973763970546,-0.33706963175461624,30.752857775978992,25.874386059157395,43.37275616486362,4.878471716821597,48.25122788168522
Salzgitter,004,2016,False,177,29,16.38418079096045,0,0.0,0.7250733379398863,0.915387573635173,68.89527262119447,-1.402103775860141,26.678925804242365,53.933656254252696,19.38741794150494,-27.25473045001033,-7.8673125085053925
Salzgitter,004,2017,False,265,63,37.55622188905547,0,0.0,0.744694494096623,0.9076664913112726,73.60568379412693,4.710411172932467,22.169648607372885,27.5771746239267,50.253176768700406,-5.407526016553817,44.84565075214659
Salzgitter,004,2018,False,277,62,38.00971716120076,2,3.125,0.745381055236029,0.9135658021470731,73.95981772756424,0.3541339334373106,20.59616979651008,29.147714264654347,50.25611593883558,-8.551544468144268,41.70457147069131
Salzgitter,004,2019,False,289,75,41.06269772792637,2,2.4390243902439024,0.7494497230552815,0.8995933792326924,74.17426363710423,0.21444590953998954,19.0487223446316,27.781479207205404,53.16979844816299,-8.732756862573805,44.437041585589185
Salzgitter,004,2020,False,318,88,40.719399336476336,4,4.545454545454545,0.7573422662303546,0.918805530417544,75.18979173321122,1.0155280961069906,33.15803165842024,19.17962992871236,47.6623384128674,13.978401729707883,61.64074014257528
Salzgitter,004,2021,False,333,116,44.12530120481928,6,5.408653846153847,0.7490032257869839,0.9116446253736035,75.25097428738735,0.061182554176127724,33.93297712383651,21.536171029228527,44.530851846934965,12.396806094607982,56.92765794154295
Salzgitter,004,2022,False,450,160,35.55555555555556,13,8.125,0.7703677208989765,0.916066045915181,74.56846178367742,-0.6825125037099298,25.256873056803702,25.9474747541618,48.7956521890345,-0.6906016973580975,48.105050491676394
Salzgitter,004,2023,False,469,167,35.60767590618337,11,6.58682634730539,0.764696708444606,0.9328578462040266,75.02371736718197,0.4552555835045524,27.465737035647447,21.940088753387204,50.59417421096535,5.525648282260242,56.1198224932256
Salzgitter,004,2024,False,611,257,42.06219312602291,13,5.058365758754864,0.7676961394463253,0.9171557335321012,75.80651354434164,0.7827961771596676,19.96976306783543,22.795622628858332,57.23461430330623,-2.8258595610229023,54.40875474228333
SSAB,005,2013,False,162,49,30.246913580246915,3,6.122448979591836,0.7799344941129884,0.8816483888541916,72.51269803473659,,42.12844538521467,19.29029130350919,38.581263311276146,22.83815408170548,61.41941739298163
SSAB,005,2014,False,201,34,16.91542288557214,0,0.0,0.7202886964186127,0.9125261355481576,68.69567785578525,-3.8170201789513385,34.513826033870544,17.463539705888,48.02263426024146,17.050286327982544,65.07292058822401
SSAB,005,2015,False,229,99,43.23144104803494,10,10.1010101010101,0.7339352211678244,0.8905822699041129,73.62698785248449,4.931309996699241,42.95465172769671,11.36986010720725,45.67548816509604,31.584791620489455,77.26027978558551
SSAB,005,2016,False,229,91,39.737991266375545,15,16.483516483516482,0.7257228468945114,0.9158087991760553,73.60886409609778,-0.018123756386714263,41.81118008720593,7.350710976004835,50.838108936789226,34.4604691112011,85.29857804799032
SSAB,005,2017,False,294,127,43.197278911564624,16,12.598425196850393,0.7609310363870077,0.9203163870866645,75.88935272125981,2.280488625162036,42.08306347034189,12.814796662687511,45.102139866970596,29.268266807654378,74.37040667462497
SSAB,005,2018,False,275,112,40.72727272727273,14,12.5,0.740644649698147,0.9132780145787808,74.30236111653166,-1.586991604728155,43.11713137083389,10.256117551464646,46.62675107770146,32.86101381936924,79.4877648970707
SSAB,005,2019,False,324,126,38.88888888888889,14,11.11111111111111,0.7520921287044893,0.9073720699305066,74.15634572317762,-0.14601539335403402,44.57054407135083,12.077750411689932,43.351705516959235,32.4927936596609,75.84449917662013
SSAB,005,2020,False,326,138,42.331288343558285,23,16.666666666666664,0.7566344781245686,0.929001704995009,75.89170499349477,1.7353592703171472,35.29694267282197,14.209311088557635,50.493746238620396,21.087631584264336,71.58137782288473
SSAB,005,2021,False,262,99,37.786259541984734,8,8.080808080808081,0.748019151768015,0.9158731679391902,74.11294469668516,-1.7787602968096081,28.718663005797946,11.089747450611103,60.19158954359095,17.628915555186843,77.8205050987778
SSAB,005,2022,False,225,87,38.666666666666664,15,17.24137931034483,0.7305091158887985,0.9213298423897974,73.80689166447718,-0.3060530322079842,29.04196977633121,19.87321233382064,51.08481788984815,9.168757442510572,60.25357533235873
SSAB,005,2023,False,217,90,41.474654377880185,19,21.11111111111111,0.7620115291684072,0.9111257537699268,75.2204221931094,1.4135305286322222,21.376296962027478,14.58965757521793,64.03404546275459,6.786639386809549,70.82068484956415
SSAB,005,2024,False,233,128,54.93562231759657,22,17.1875,0.7610295786532029,0.8994564569429092,77.4065658873638,2.1861436942543975,18.21708187571191,16.81442811305043,64.96849001123766,1.4026537626614797,66.37114377389915
TataSteelNederland,006,2021,False,71,55,77.46478873239437,13,23.636363636363637,0.7654453676288944,0.9563480405074904,84.36469407193428,,57.851194048241695,1.8254025167904289,40.32340343496787,56.02579153145127,96.34919496641913
TataSteelNederland,006,2022,False,95,80,84.21052631578947,12,15.0,0.7347652238886987,0.9356857678590572,83.66014493306812,-0.704549138866156,53.96714641388326,6.449232602978508,39.58362098313823,47.51791381090476,87.10153479404299
TataSteelNederland,006,2023,False,243,158,65.02057613168725,20,12.658227848101266,0.741450658220514,0.9298342264754956,79.85551061417783,-3.804634318890294,35.4013251813612,21.696956124195353,42.901718694443446,13.704369057165849,56.606087751609294
TataSteelNederland,006,2024,False,205,131,63.90243902439025,7,5.343511450381679,0.7602732662258433,0.9339869837076133,80.55089780221631,0.695387188038481,21.750025472377306,35.73573860935464,42.51423591826805,-13.985713136977335,28.528522781290718
Celsa,007,2020,False,117,78,66.66666666666666,9,11.538461538461538,0.7364648306013423,0.9227598905174174,79.70232217808372,,44.08973686279897,2.643959369213894,53.26630376798713,41.44577749358508,94.71208126157222
Celsa,007,2021,False,56,43,76.78571428571429,3,6.976744186046512,0.7279842411504661,0.9159192579731064,81.11328282208576,1.4109606440020457,45.85519306017537,0.0,54.14480693982464,45.85519306017537,100.0
Celsa,007,2022,False,45,36,80.0,3,8.333333333333332,0.7505587044456177,0.9231296720574645,82.94753506012329,1.8342522380375215,47.399286446280044,0.0,52.600713553719956,47.399286446280044,100.0
Celsa,007,2023,False,103,72,69.90291262135922,21,29.166666666666668,0.6988521207073346,0.9352134066565003,79.34320361882526,-3.6043314412980294,45.793112803758774,1.399929674575958,52.806957521665275,44.393183129182816,97.20014065084808
Celsa,007,2024,False,99,86,86.86868686868688,43,50.0,0.7188761563232461,0.9089440627368246,82.48654613614022,3.143342517314963,21.254694460808928,4.639828195031603,74.10547734415948,16.614866265777323,90.72034360993682
Voestalpine,008,2013,False,44,23,52.27272727272727,4,17.391304347826086,0.6802151940292815,0.8655577138090828,72.28546176808003,,47.316638994628285,4.379142020619925,48.30421898475179,42.93749697400836,91.24171595876015
Voestalpine,008,2015,False,45,25,55.55555555555556,2,8.0,0.7593754501077938,0.909618098372019,77.87085305030364,5.585391282223611,28.3670558978384,12.276188070445468,59.35675603171613,16.090867827392934,75.44762385910906
Voestalpine,008,2018,False,39,22,56.41025641025641,2,9.090909090909092,0.75846532739374,0.9043177618056104,77.7933748500253,-0.07747820027833541,4.715014243684059,4.718015873737658,90.56696988257829,-0.0030016300535988805,90.56396825252469
Voestalpine,008,2019,False,39,15,38.46153846153847,3,20.0,0.7077664364828927,0.9321555057774674,73.2891853827221,-4.504189467303206,20.251764371598703,0.0,79.7482356284013,20.251764371598703,100.0
Voestalpine,008,2020,False,47,18,38.297872340425535,4,22.22222222222222,0.7341419937832565,0.953949122213963,75.18321910797388,1.8940337252517878,23.47167542740427,0.0,76.52832457259574,23.47167542740427,100.0
Voestalpine,008,2021,False,56,29,51.78571428571429,2,6.896551724137931,0.807072997165141,0.9516548627789126,80.70625725490501,5.523038146931128,24.62001415872147,3.4788545180010475,71.90113132327748,21.141159640720424,93.04229096399791
Voestalpine,008,2022,False,65,29,44.61538461538462,2,6.896551724137931,0.7777268700275333,0.9136429351008557,76.57786912821248,-4.128388126692528,27.73041322095555,6.929490938268297,65.34009584077614,20.800922282687253,86.1410181234634
Voestalpine,008,2023,False,74,34,45.94594594594595,3,8.823529411764707,0.7518792258514919,0.9639852041559992,77.82376638948885,1.2458972612763688,22.93231752079193,2.9980044920926487,74.06967798711543,19.934313028699282,94.0039910158147
Voestalpine,008,2024,False,81,36,44.44444444444444,3,8.333333333333332,0.7684153340312531,0.9107723781939355,76.05639737789645,-1.7673690115924074,28.751708560757823,2.8714299573835054,68.37686148185867,25.880278603374318,94.25714008523298
AcciaieriedItalia,009,2021,False,157,113,71.97452229299363,9,7.964601769911504,0.7275674442472426,0.9006794968342967,79.5247821018603,,49.32758153629948,3.1508991021850217,47.521519361515494,46.17668243411446,93.69820179562996
AcciaieriedItalia,009,2022,False,161,119,73.91304347826086,17,14.285714285714285,0.7321463460020794,0.9069725978522041,80.34736644982353,0.8225843479632289,47.57826303982194,3.1458938448032985,49.27584311537476,44.432369195018644,93.7082123103934
TataSteelUK,010,2021,False,31,26,83.87096774193549,0,0.0,0.732157576439143,0.9631855991655994,84.5879205725768,,65.27061697966307,0.0,34.729383020336925,65.27061697966307,100.0
TataSteelUK,010,2022,False,137,79,57.66423357664233,10,12.658227848101266,0.7463884603636948,0.924354696442816,78.3625729875889,-6.225347584987901,31.068560432071713,9.062439220154635,59.86900034777366,22.006121211917076,81.87512155969074
TataSteelUK,010,2023,False,105,59,56.19047619047619,5,8.47457627118644,0.7190994000007601,0.9036929264917164,76.1497882977943,-2.212784689794603,23.877524805135618,8.634490410623714,67.48798478424067,15.243034394511904,82.73101917875258
TataSteelUK,010,2024,False,80,46,57.49999999999999,4,8.695652173913043,0.7184820408475873,0.896251288593861,76.08933317765793,-0.06045512013636767,24.33243455321608,10.21943530855665,65.44813013822727,14.112999244659429,79.56112938288669
Dillinger,012,2015,False,26,5,19.230769230769234,0,0.0,0.7772733171779227,0.9773490401349726,74.03104813866968,,79.55302635460167,0.0,20.446973645398327,79.55302635460167,100.0
Dillinger,012,2016,False,43,11,25.581395348837212,0,0.0,0.7513947765571315,0.9154354084397391,71.78948646964227,-2.241561669027405,67.92809832942223,15.094451313272572,16.977450357305198,52.833647016149655,69.81109737345486
Dillinger,012,2017,False,38,12,31.57894736842105,0,0.0,0.7966294812811378,0.8608017112738972,72.61303717588561,0.8235507062433385,66.72289491663467,8.685518253482408,24.591586829882907,58.037376663152266,82.62896349303516
Dillinger,012,2019,False,123,65,54.02542372881356,2,2.0408163265306123,0.7542435216564052,0.908283885480901,77.30618103125497,4.693143855369357,41.45836671169129,11.935213728085905,46.606419560222804,29.523152983605385,76.1295725438282
Dillinger,012,2020,False,61,23,37.704918032786885,0,0.0,0.7503105488825716,0.9328056272988569,74.86563065381453,-2.440550377440431,52.1122027711121,26.14613482168097,21.741662407206924,25.96606794943113,47.70773035663805
Dillinger,012,2021,False,28,10,35.714285714285715,0,0.0,0.8112589537989727,0.9618422130809093,78.06690381805244,3.2012731642379038,60.41860567716164,39.58139432283836,0.0,20.837211354323287,20.837211354323287
Dillinger,012,2022,False,122,66,52.60458839406208,1,1.0204081632653061,0.7145056074951821,0.9091107185127822,75.465570719131,-2.601333098921444,36.46670708156823,16.883637000921123,46.64965591751064,19.583070080647108,66.23272599815775
Dillinger,012,2023,False,43,12,27.906976744186046,2,16.666666666666664,0.7741026140971398,0.863600272056321,71.08951079497564,-4.376059924155356,34.908975222068854,22.997306793510614,42.09371798442053,11.91166842855824,54.005386412978766
Dillinger,012,2024,False,42,16,38.095238095238095,1,6.25,0.7002226069043946,0.8714630377811574,70.48647340646971,-0.6030373885059248,31.64642631332773,31.6860472770981,36.66752640957417,-0.039620963770371276,36.627905445803805
SIDENOR,013,2021,False,38,36,94.73684210526315,5,13.88888888888889,0.7413637622244884,0.9048912757466671,84.79756993989885,,33.85997410377917,18.54138113248451,47.59864476373632,15.318592971294663,62.91723773503099
SIDENOR,013,2022,False,61,46,75.40983606557377,3,6.521739130434782,0.7109259930707752,0.9220988830207647,80.40296225677636,-4.394607683122487,42.154777805115245,11.725724734989845,46.11949745989491,30.4290530701254,76.54855053002031
SIDENOR,013,2023,False,46,41,89.13043478260869,15,36.58536585365854,0.7537722868513479,0.9189139960514633,84.73353827263419,4.3305760158578295,44.012666266087166,4.671990700109696,51.31534303380314,39.34067556597747,90.65601859978062
SIDENOR,013,2024,False,106,81,76.41509433962264,10,12.345679012345679,0.7689928838413492,0.9319791496838887,83.32190020893404,-1.4116380637001527,16.251227998215576,19.312428998841387,64.43634300294303,-3.061201000625811,61.37514200231722
Feralpi,014,2014,False,122,75,61.47540983606557,8,10.666666666666668,0.6847211716829092,0.8692565171525928,74.45418952063321,,42.248276798954265,1.24839484633207,56.503328354713666,40.9998819526222,97.50321030733585
Feralpi,014,2016,False,145,103,71.03448275862068,2,1.9417475728155338,0.7205741334356607,0.909780215495805,79.42107050898277,4.966880988349558,43.326003202761356,5.900438214765562,50.773558582473086,37.42556498799579,88.19912357046888
Feralpi,014,2017,False,92,67,72.82608695652173,2,2.9850746268656714,0.7249780912448571,0.8916443970646224,79.23011692368354,-0.19095358529922635,35.61568301000756,1.5171800984393544,62.86713689155309,34.098502911568204,96.96563980312129
Feralpi,014,2018,False,102,74,72.54901960784314,4,5.405405405405405,0.7287394350315628,0.9004001531020999,79.67538744691514,0.4452705232315992,27.07662608742144,7.356526409338373,65.56684750324018,19.72009967808307,85.28694718132326
Feralpi,014,2019,False,102,63,61.76470588235294,6,9.523809523809524,0.7448147429530116,0.90141513271033,78.20213620300426,-1.4732512439108802,35.06238446069419,12.298342630147694,52.639272909158116,22.764041830546496,75.40331473970463
Feralpi,014,2020,False,219,126,70.22031366691562,12,9.328063241106719,0.6904525993718418,0.916415879789345,78.3188018998306,0.11666569682634531,72.14388405030056,5.536161523057246,22.319954426642195,66.60772252724331,88.92767695388551
Feralpi,014,2021,False,192,138,75.625,21,16.75824175824176,0.7476847911107242,0.9130076974663329,81.55269954308228,3.23389764325168,47.66071504354427,7.049711563568694,45.28957339288703,40.61100347997558,85.9005768728626
Feralpi,014,2022,False,213,151,79.05982905982906,9,6.087962962962964,0.7481731018722568,0.9243794799973772,82.71406908675118,1.161369543668897,53.665997493841566,13.944710566832258,32.38929193932617,39.72128692700931,72.11057886633547
Feralpi,014,2023,False,292,176,79.86111111111111,22,43.02325581395349,0.7392298922632234,0.9491029653908479,83.50553652838508,0.7914674416338983,43.54302514557949,13.429445990676625,43.02752886374388,30.113579154902865,73.14110801864675
Feralpi,014,2024,False,246,161,71.30965593784683,18,12.63128800442233,0.7561627155668447,0.8900719197914144,80.11131660189974,-3.3942199264853343,30.88787177379064,13.4623794470239,55.64974877918546,17.425492326766737,73.07524110595219
NipponSteel,015,2013,False,170,72,59.76190476190476,8,14.548494983277592,0.707307106177397,0.9192074133130334,77.01296173199817,,81.36474663854113,1.104526377403411,17.53072698405545,80.26022026113772,97.79094724519317
NipponSteel,015,2014,False,203,101,61.74670976679751,18,17.16269841269841,0.7086617134878908,0.8910786451373932,76.33895629837086,-0.6740054336273147,70.73784234398612,0.5178514636028759,28.74430619241101,70.21999088038324,98.96429707279424
NipponSteel,015,2015,False,200,93,62.603950103950105,12,12.162790697674419,0.7150933580314046,0.901027450692451,77.16562236974424,0.8266660713733813,68.83044769564935,6.937899923386075,24.231652380964576,61.89254777226328,86.12420015322786
NipponSteel,015,2016,False,212,109,65.66666666666667,14,11.805078929306795,0.7150783421383258,0.8980904166195168,77.66008368364706,0.4944613139028178,65.09148630882339,2.4219588615471,32.48655482962951,62.669527447276295,95.1560822769058
NipponSteel,015,2017,False,207,125,68.19680319680319,18,13.292158968850696,0.6926310244680589,0.918940154910655,78.1022078145092,0.4421241308621404,77.76781867344008,1.324339654591031,20.90784167196889,76.44347901884905,97.35132069081794
NipponSteel,015,2018,False,255,178,74.54795597484276,19,10.618686868686869,0.7092323911583236,0.9238075338961915,80.23118819714917,2.1289803826399663,65.62511572001705,4.536521908133731,29.838362371849225,61.08859381188332,90.92695618373254
NipponSteel,015,2019,False,316,183,64.41661024599414,17,9.324162679425838,0.6981660845156898,0.9220711017293767,77.6928094990015,-2.5383786981476675,60.19495594963923,7.934486083638628,31.870557966722146,52.260469866000605,84.13102783272274
NipponSteel,015,2020,False,348,208,65.41313559322035,25,12.026862026862027,0.7047474993984084,0.9164980192560321,77.9324478648217,0.23963836582019837,60.152521477743626,5.282126466329035,34.565352055927335,54.870395011414594,89.43574706734194
NipponSteel,015,2021,False,339,187,58.6890243902439,20,10.732323232323232,0.697328279492579,0.9309307441425894,76.86816582345553,-1.0642820413661696,59.91073616135251,6.655529251361187,33.43373458728631,53.25520690999132,86.68894149727764
NipponSteel,015,2022,False,354,252,71.83221389821752,25,9.916808470410285,0.7210466782532852,0.928684480442076,80.35568912745795,3.4875233040024227,56.378502301581854,4.419812759980687,39.20168493843747,51.95868954160117,91.16037448003863
NipponSteel,015,2023,False,384,236,63.33078686019863,13,5.5027027027027025,0.7199831215856518,0.9225637498166774,78.3680322281329,-1.9876568993250459,52.10607388351101,7.723078088870348,40.170848027618646,44.382995794640664,84.5538438222593
NipponSteel,015,2024,False,466,353,75.7510729613734,26,7.365439093484419,0.7226842577706521,0.9214720879060468,80.91646841934264,2.5484361912097313,52.49974936722018,6.272792798347257,41.227457834432556,46.22695656887293,87.45441440330548
Baosteel,016,2013,False,277,74,35.65622758785561,2,3.4259259259259256,0.7486189157026313,0.8902615814111287,72.68646540212151,,56.83549661119635,13.740731112817052,29.423772275986604,43.094765498379296,72.51853777436591
Baosteel,016,2014,False,295,57,27.121417287294065,3,3.9473684210526314,0.7289127932511068,0.901611799801276,70.64526717955412,-2.041198222567388,62.53618008191539,7.2572292687858075,30.2065906492988,55.27895081312958,85.48554146242839
Baosteel,016,2015,False,278,68,36.159679137682524,2,4.086538461538462,0.7403540855605163,0.919113524454831,73.6106402281504,2.965373048596277,61.26123583447008,7.442602172591917,31.296161992938003,53.81863366187816,85.11479565481616
Baosteel,016,2016,False,364,86,38.467642740943546,2,1.5625,0.7376481150778442,0.9394579986244762,74.77777309628154,1.1671328681311337,78.18619620441044,2.666981078505403,19.146822717084156,75.51921512590503,94.66603784298918
Baosteel,016,2017,False,373,82,41.62283130306386,3,3.6109303838646714,0.7525558672152661,0.9331982291815084,75.75473011648374,0.9769570202022066,70.2353121395709,6.282747695029515,23.481940165399596,63.95256444454138,87.43450460994097
Baosteel,016,2018,False,278,104,43.270695784662266,4,4.02632597754549,0.7393807839670131,0.9141342955157157,74.79474233624161,-0.9599877802421304,59.08573789703547,5.092639506807998,35.82162259615653,53.99309839022747,89.814720986384
Baosteel,016,2019,False,444,112,37.63955342902711,6,5.833333333333333,0.7399336312059919,0.9253948471239133,74.14104981900162,-0.653692517239989,60.848162577236025,3.9923014877478504,35.15953593501612,56.85586108948817,92.0153970245043
Baosteel,016,2020,False,407,114,39.13192182410423,6,5.289205072687906,0.7445239860335375,0.9146102982563742,74.19175573641732,0.050705917415697854,38.47800626950754,7.441682615348737,54.080311115143715,31.0363236541588,85.11663476930251
Baosteel,016,2021,False,524,179,42.8021978021978,9,4.884615384615385,0.7277597878609777,0.9189372496195418,74.42832105966035,0.2365653232430276,41.42484897887928,8.151393064647797,50.423757956472926,33.273455914231484,83.69721387070442
